id_x,songName,artistName,id_y
sgd_000524,No Excuses,Alice In Chains,spa_03131
sgd_000524,No Excuses,Alice In Chains,spa_03132
sgd_000524,No Excuses,Alice In Chains,spa_03133
sgd_000524,No Excuses,Alice In Chains,spa_03134
sgd_000524,No Excuses,Alice In Chains,spa_03135
sgd_000524,No Excuses,Alice In Chains,spa_03136
sgd_000524,No Excuses,Alice In Chains,spa_03137
sgd_000524,No Excuses,Alice In Chains,spa_03138
sgd_000524,No Excuses,Alice In Chains,spa_03139
sgd_000524,No Excuses,Alice In Chains,spa_03140
sgd_000524,No Excuses,Alice In Chains,spa_03141
sgd_000524,No Excuses,Alice In Chains,spa_03142
sgd_000524,No Excuses,Alice In Chains,spa_03143
sgd_000524,No Excuses,Alice In Chains,spa_03144
sgd_000524,No Excuses,Alice In Chains,spa_03145
sgd_000524,No Excuses,Alice In Chains,spa_03146
sgd_000524,No Excuses,Alice In Chains,spa_03147
sgd_000524,No Excuses,Alice In Chains,spa_03148
sgd_000524,No Excuses,Alice In Chains,spa_03149
sgd_000524,No Excuses,Alice In Chains,spa_03150
sgd_000524,No Excuses,Alice In Chains,spa_03151
sgd_000524,No Excuses,Alice In Chains,spa_03152
sgd_000524,No Excuses,Alice In Chains,spa_03153
sgd_000524,No Excuses,Alice In Chains,spa_03154
sgd_000524,No Excuses,Alice In Chains,spa_03155
sgd_000524,No Excuses,Alice In Chains,spa_03156
sgd_000524,No Excuses,Alice In Chains,spa_03157
sgd_000524,No Excuses,Alice In Chains,spa_03158
sgd_000524,No Excuses,Alice In Chains,spa_03159
sgd_000524,No Excuses,Alice In Chains,spa_03160
sgd_000524,No Excuses,Alice In Chains,spa_03161
sgd_000524,No Excuses,Alice In Chains,spa_03162
sgd_000524,No Excuses,Alice In Chains,spa_03163
sgd_000524,No Excuses,Alice In Chains,spa_03164
sgd_000524,No Excuses,Alice In Chains,spa_03165
sgd_000524,No Excuses,Alice In Chains,spa_05068
sgd_000524,No Excuses,Alice In Chains,spa_05069
sgd_000524,No Excuses,Alice In Chains,spa_05070
sgd_000524,No Excuses,Alice In Chains,spa_05071
sgd_000524,No Excuses,Alice In Chains,spa_05072
sgd_000524,No Excuses,Alice In Chains,spa_05073
sgd_000524,No Excuses,Alice In Chains,spa_05074
sgd_000524,No Excuses,Alice In Chains,spa_05075
sgd_000524,No Excuses,Alice In Chains,spa_05076
sgd_000524,No Excuses,Alice In Chains,spa_05077
sgd_000524,No Excuses,Alice In Chains,spa_05078
sgd_000524,No Excuses,Alice In Chains,spa_05079
sgd_000524,No Excuses,Alice In Chains,spa_05080
sgd_000524,No Excuses,Alice In Chains,spa_05081
sgd_000524,No Excuses,Alice In Chains,spa_05082
sgd_000524,No Excuses,Alice In Chains,spa_05083
sgd_000524,No Excuses,Alice In Chains,spa_05084
sgd_000524,No Excuses,Alice In Chains,spa_05085
sgd_000524,No Excuses,Alice In Chains,spa_05086
sgd_000524,No Excuses,Alice In Chains,spa_05087
sgd_000524,No Excuses,Alice In Chains,spa_05088
sgd_000524,No Excuses,Alice In Chains,spa_05089
sgd_000524,No Excuses,Alice In Chains,spa_05090
sgd_000524,No Excuses,Alice In Chains,spa_05091
sgd_000524,No Excuses,Alice In Chains,spa_05092
sgd_000524,No Excuses,Alice In Chains,spa_05093
sgd_000524,No Excuses,Alice In Chains,spa_05094
sgd_000524,No Excuses,Alice In Chains,spa_05095
sgd_000524,No Excuses,Alice In Chains,spa_05096
sgd_000524,No Excuses,Alice In Chains,spa_05097
sgd_000524,No Excuses,Alice In Chains,spa_05098
sgd_000524,No Excuses,Alice In Chains,spa_05099
sgd_000524,No Excuses,Alice In Chains,spa_05100
sgd_000524,No Excuses,Alice In Chains,spa_05101
sgd_000524,No Excuses,Alice In Chains,spa_05102
sgd_000524,No Excuses,Alice In Chains,spa_05103
sgd_000524,No Excuses,Alice In Chains,spa_05238
sgd_000524,No Excuses,Alice In Chains,spa_05239
sgd_000524,No Excuses,Alice In Chains,spa_05240
sgd_000524,No Excuses,Alice In Chains,spa_05241
sgd_000524,No Excuses,Alice In Chains,spa_05242
sgd_000524,No Excuses,Alice In Chains,spa_05243
sgd_000524,No Excuses,Alice In Chains,spa_05244
sgd_000524,No Excuses,Alice In Chains,spa_05245
sgd_000524,No Excuses,Alice In Chains,spa_05246
sgd_000524,No Excuses,Alice In Chains,spa_05247
sgd_000524,No Excuses,Alice In Chains,spa_05248
sgd_000524,No Excuses,Alice In Chains,spa_05249
sgd_000524,No Excuses,Alice In Chains,spa_05250
sgd_000524,No Excuses,Alice In Chains,spa_05251
sgd_000524,No Excuses,Alice In Chains,spa_05252
sgd_000524,No Excuses,Alice In Chains,spa_05253
sgd_000524,No Excuses,Alice In Chains,spa_05254
sgd_000524,No Excuses,Alice In Chains,spa_05255
sgd_000524,No Excuses,Alice In Chains,spa_05256
sgd_000524,No Excuses,Alice In Chains,spa_05257
sgd_000524,No Excuses,Alice In Chains,spa_05258
sgd_000524,No Excuses,Alice In Chains,spa_05259
sgd_000524,No Excuses,Alice In Chains,spa_05260
sgd_000524,No Excuses,Alice In Chains,spa_05261
sgd_000524,No Excuses,Alice In Chains,spa_05262
sgd_000524,No Excuses,Alice In Chains,spa_05263
sgd_000524,No Excuses,Alice In Chains,spa_05264
sgd_000524,No Excuses,Alice In Chains,spa_05265
sgd_000524,No Excuses,Alice In Chains,spa_05266
sgd_000524,No Excuses,Alice In Chains,spa_05267
sgd_000524,No Excuses,Alice In Chains,spa_05268
sgd_000524,No Excuses,Alice In Chains,spa_05269
sgd_000524,No Excuses,Alice In Chains,spa_05270
sgd_000524,No Excuses,Alice In Chains,spa_05271
sgd_000524,No Excuses,Alice In Chains,spa_05272
sgd_000524,No Excuses,Alice In Chains,spa_05273
sgd_000731,Say Once More,Amy Grant,spa_00572
sgd_000731,Say Once More,Amy Grant,spa_00949
sgd_000731,Say Once More,Amy Grant,spa_00999
sgd_000744,Days Of Wine And Roses,Andy Williams,spa_09169
sgd_000752,May Each Day,Andy Williams,spa_09152
sgd_001224,Help!,The Beatles,spa_09564
sgd_001224,Help!,The Beatles,spa_09565
sgd_001224,Help!,The Beatles,spa_09566
sgd_001224,Help!,The Beatles,spa_09567
sgd_001224,Help!,The Beatles,spa_09568
sgd_001224,Help!,The Beatles,spa_09569
sgd_001295,I Still Love You,Bee Gees,spa_06421
sgd_001300,Israel,Bee Gees,spa_06414
sgd_001423,Travelin' Prayer,Billy Joel,spa_09652
sgd_001493,Children Of The Grave,Black Sabbath,spa_08796
sgd_001493,Children Of The Grave,Black Sabbath,spa_08797
sgd_001584,Beyond Here Lies Nothin',Bob Dylan,spa_09912
sgd_001631,"If You Gotta Go, Go Now",Bob Dylan,spa_09596
sgd_001631,"If You Gotta Go, Go Now",Bob Dylan,spa_09597
sgd_001820,Ma Baker,Boney M.,spa_09236
sgd_001820,Ma Baker,Boney M.,spa_09237
sgd_001820,Ma Baker,Boney M.,spa_09238
sgd_001820,Ma Baker,Boney M.,spa_09239
sgd_001820,Ma Baker,Boney M.,spa_09240
sgd_001820,Ma Baker,Boney M.,spa_09241
sgd_001936,Lost Without Your Love,Bread,spa_09729
sgd_002254,Father And Son,Cat Stevens,spa_09540
sgd_002254,Father And Son,Cat Stevens,spa_09541
sgd_002254,Father And Son,Cat Stevens,spa_09542
sgd_002254,Father And Son,Cat Stevens,spa_09543
sgd_002254,Father And Son,Cat Stevens,spa_09544
sgd_002254,Father And Son,Cat Stevens,spa_09545
sgd_002276,Moonshadow,Cat Stevens,spa_09874
sgd_002276,Moonshadow,Cat Stevens,spa_09875
sgd_003098,Gypsy Road,Cinderella,spa_08198
sgd_003100,Heartbreak Station,Cinderella,spa_08205
sgd_003121,Shelter Me,Cinderella,spa_07710
sgd_003420,Crazy In Love,Conway Twitty,spa_00280
sgd_003420,Crazy In Love,Conway Twitty,spa_00281
sgd_003420,Crazy In Love,Conway Twitty,spa_00942
sgd_003420,Crazy In Love,Conway Twitty,spa_00943
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09778
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09779
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09780
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09781
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09782
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09783
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09784
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09785
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09786
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09787
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09788
sgd_003478,Big Yellow Taxi,Counting Crows,spa_09789
sgd_003614,Leader Of The Band,Dan Fogelberg,spa_09896
sgd_003801,Knock On Wood,David Bowie,spa_07760
sgd_003801,Knock On Wood,David Bowie,spa_07761
sgd_003801,Knock On Wood,David Bowie,spa_07762
sgd_003801,Knock On Wood,David Bowie,spa_07763
sgd_003801,Knock On Wood,David Bowie,spa_07764
sgd_003801,Knock On Wood,David Bowie,spa_07765
sgd_003801,Knock On Wood,David Bowie,spa_07766
sgd_003801,Knock On Wood,David Bowie,spa_07767
sgd_003801,Knock On Wood,David Bowie,spa_07768
sgd_004049,Rock On,Def Leppard,spa_08171
sgd_004049,Rock On,Def Leppard,spa_08172
sgd_004049,Rock On,Def Leppard,spa_08173
sgd_004049,Rock On,Def Leppard,spa_08174
sgd_004049,Rock On,Def Leppard,spa_08175
sgd_004049,Rock On,Def Leppard,spa_08176
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06579
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06580
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06581
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06582
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06583
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06584
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06585
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06586
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06587
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06588
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06589
sgd_004605,I Only Want To Be With You,Dusty Springfield,spa_06590
sgd_004735,Do Ya,Electric Light Orchestra,spa_07102
sgd_004735,Do Ya,Electric Light Orchestra,spa_07103
sgd_005262,May It Be,Enya,spa_08256
sgd_005293,Solsbury Hill,Erasure,spa_00009
sgd_005293,Solsbury Hill,Erasure,spa_00012
sgd_005293,Solsbury Hill,Erasure,spa_00024
sgd_005293,Solsbury Hill,Erasure,spa_00025
sgd_005301,Take A Chance On Me,Erasure,spa_09201
sgd_005301,Take A Chance On Me,Erasure,spa_09202
sgd_005301,Take A Chance On Me,Erasure,spa_09203
sgd_005312,After Midnight,Eric Clapton,spa_08086
sgd_005312,After Midnight,Eric Clapton,spa_08087
sgd_005331,Cocaine,Eric Clapton,spa_08063
sgd_005331,Cocaine,Eric Clapton,spa_08064
sgd_005331,Cocaine,Eric Clapton,spa_08065
sgd_005331,Cocaine,Eric Clapton,spa_08066
sgd_005656,Black Jesus,Everlast,spa_07757
sgd_005708,Play With Me,Extreme,spa_07090
sgd_005709,Rest In Peace,Extreme,spa_09964
sgd_005835,Cindy Incidentally,Faces,spa_00656
sgd_005835,Cindy Incidentally,Faces,spa_00862
sgd_005860,Stay With Me,Faces,spa_07857
sgd_005941,Piece Of My Heart,Faith Hill,spa_07697
sgd_005941,Piece Of My Heart,Faith Hill,spa_07698
sgd_005941,Piece Of My Heart,Faith Hill,spa_07699
sgd_006081,Black Magic Woman,Fleetwood Mac,spa_07941
sgd_006081,Black Magic Woman,Fleetwood Mac,spa_07942
sgd_006124,Gold Dust Woman,Fleetwood Mac,spa_06645
sgd_006124,Gold Dust Woman,Fleetwood Mac,spa_06646
sgd_006155,Jewel Eyed Judy,Fleetwood Mac,spa_08043
sgd_006466,Fantasi,Freestyle,spa_08421
sgd_006576,Deep In The Motherlode,Genesis,spa_06997
sgd_007096,If You Could Read My Mind,Gordon Lightfoot,spa_09513
sgd_007096,If You Could Read My Mind,Gordon Lightfoot,spa_09514
sgd_007096,If You Could Read My Mind,Gordon Lightfoot,spa_09515
sgd_007096,If You Could Read My Mind,Gordon Lightfoot,spa_09516
sgd_007656,Tell It Like It Is,Heart,spa_07717
sgd_007656,Tell It Like It Is,Heart,spa_07718
sgd_007656,Tell It Like It Is,Heart,spa_07719
sgd_007656,Tell It Like It Is,Heart,spa_07720
sgd_007689,Lay All Your Love On Me,Helloween,spa_08618
sgd_007689,Lay All Your Love On Me,Helloween,spa_08619
sgd_007689,Lay All Your Love On Me,Helloween,spa_08620
sgd_007689,Lay All Your Love On Me,Helloween,spa_08621
sgd_007689,Lay All Your Love On Me,Helloween,spa_08622
sgd_007689,Lay All Your Love On Me,Helloween,spa_08623
sgd_007689,Lay All Your Love On Me,Helloween,spa_08624
sgd_007689,Lay All Your Love On Me,Helloween,spa_08625
sgd_007689,Lay All Your Love On Me,Helloween,spa_08626
sgd_007689,Lay All Your Love On Me,Helloween,spa_09356
sgd_007689,Lay All Your Love On Me,Helloween,spa_09357
sgd_007689,Lay All Your Love On Me,Helloween,spa_09358
sgd_007689,Lay All Your Love On Me,Helloween,spa_09359
sgd_007689,Lay All Your Love On Me,Helloween,spa_09360
sgd_007689,Lay All Your Love On Me,Helloween,spa_09361
sgd_007689,Lay All Your Love On Me,Helloween,spa_09362
sgd_007689,Lay All Your Love On Me,Helloween,spa_09363
sgd_007689,Lay All Your Love On Me,Helloween,spa_09364
sgd_007973,Mad About You,Hooverphonic,spa_07194
sgd_008128,What Can I Do?,Ice Cube,spa_08553
sgd_008486,Shame On You,Indigo Girls,spa_09495
sgd_009043,Carolina In My Mind,James Taylor,spa_09913
sgd_009043,Carolina In My Mind,James Taylor,spa_09914
sgd_009049,Country Road,James Taylor,spa_09492
sgd_009065,Fire And Rain,James Taylor,spa_09598
sgd_009083,How Sweet It Is,James Taylor,spa_09449
sgd_009083,How Sweet It Is,James Taylor,spa_09450
sgd_009113,Long Ago And Far Away,James Taylor,spa_09590
sgd_009127,One Man Parade,James Taylor,spa_09815
sgd_009146,Sunny Skies,James Taylor,spa_09817
sgd_009810,To Where You Are,Josh Groban,spa_08441
sgd_009882,Freewheel Burning,Judas Priest,spa_07066
sgd_010361,Conviction Of The Heart,Kenny Loggins,spa_01167
sgd_010399,Playing With The Boys,Kenny Loggins,spa_01156
sgd_010500,All Summer Long,Kid Rock,spa_08646
sgd_010516,"Jackson, Mississippi",Kid Rock,spa_08039
sgd_010516,"Jackson, Mississippi",Kid Rock,spa_08683
sgd_010519,Lonely Road Of Faith,Kid Rock,spa_08684
sgd_010568,Hey Mister Heartache,Kim Wilde,spa_00616
sgd_010600,People,King Crimson,spa_06823
sgd_010836,"Hold Me, Touch Me",Kiss,spa_01166
sgd_011459,Hallelujah,Leonard Cohen,spa_09846
sgd_011459,Hallelujah,Leonard Cohen,spa_09847
sgd_011459,Hallelujah,Leonard Cohen,spa_09848
sgd_011459,Hallelujah,Leonard Cohen,spa_09849
sgd_011459,Hallelujah,Leonard Cohen,spa_09850
sgd_011459,Hallelujah,Leonard Cohen,spa_09851
sgd_011459,Hallelujah,Leonard Cohen,spa_09852
sgd_011459,Hallelujah,Leonard Cohen,spa_09853
sgd_011459,Hallelujah,Leonard Cohen,spa_09854
sgd_012121,Satellite Of Love,Lou Reed,spa_06403
sgd_012156,We Have All The Time In The World,Louis Armstrong,spa_06675
sgd_012223,I Know,Luther Vandross,spa_01095
sgd_012236,Nights In Harlem,Luther Vandross,spa_00919
sgd_012236,Nights In Harlem,Luther Vandross,spa_01096
sgd_012261,Gimme Three Steps,Lynyrd Skynyrd,spa_08692
sgd_012293,You Got That Right,Lynyrd Skynyrd,spa_08687
sgd_012684,Rock And Roll Dreams Come Through,Meat Loaf,spa_06750
sgd_012684,Rock And Roll Dreams Come Through,Meat Loaf,spa_06751
sgd_012684,Rock And Roll Dreams Come Through,Meat Loaf,spa_06752
sgd_012684,Rock And Roll Dreams Come Through,Meat Loaf,spa_06753
sgd_013021,Billie Jean,Michael Jackson,spa_08364
sgd_013021,Billie Jean,Michael Jackson,spa_08365
sgd_013214,Daydream Believer,The Monkees,spa_07537
sgd_013214,Daydream Believer,The Monkees,spa_07538
sgd_013880,Heart Of Gold,Neil Young,spa_09423
sgd_014117,Passion And The Opera,Nightwish,spa_08557
sgd_014745,Galbi,Ofra Haza,spa_07254
sgd_014745,Galbi,Ofra Haza,spa_07255
sgd_015456,I Need A Lover,Pat Benatar,spa_00242
sgd_015456,I Need A Lover,Pat Benatar,spa_00783
sgd_015607,Father And Daughter,Paul Simon,spa_09601
sgd_015611,Graceland,Paul Simon,spa_00093
sgd_015611,Graceland,Paul Simon,spa_00150
sgd_015704,Off He Goes,Pearl Jam,spa_09602
sgd_015997,Thru These Walls,Phil Collins,spa_06428
sgd_016299,The Last Song,Poison,spa_00778
sgd_016361,Jerry Was A Race Car Driver,Primus,spa_06870
sgd_016361,Jerry Was A Race Car Driver,Primus,spa_09943
sgd_016373,Shake Hands With Beef,Primus,spa_06893
sgd_016373,Shake Hands With Beef,Primus,spa_09958
sgd_016375,Southbound Pachyderm,Primus,spa_06871
sgd_016375,Southbound Pachyderm,Primus,spa_09945
sgd_016502,Mr. Jinx,Quarashi,spa_00957
sgd_016563,Mustapha,Queen,spa_06772
sgd_016684,Ai No Corrida,Quincy Jones,spa_00394
sgd_016684,Ai No Corrida,Quincy Jones,spa_00395
sgd_016684,Ai No Corrida,Quincy Jones,spa_00432
sgd_016684,Ai No Corrida,Quincy Jones,spa_00433
sgd_016684,Ai No Corrida,Quincy Jones,spa_00904
sgd_016684,Ai No Corrida,Quincy Jones,spa_00905
sgd_016878,Man On The Silver Mountain,Rainbow,spa_07018
sgd_017330,Me And My Friends,Red Hot Chili Peppers,spa_09949
sgd_017483,157 Riverside Avenue,Reo Speedwagon,spa_08159
sgd_017833,Hot Legs,Rod Stewart,spa_08660
sgd_017894,Maggie May,Rod Stewart,spa_09489
sgd_017899,Mandolin Wind,Rod Stewart,spa_09659
sgd_018104,Almost Unreal,Roxette,spa_01155
sgd_018171,Listen To Your Heart,Roxette,spa_07178
sgd_018171,Listen To Your Heart,Roxette,spa_07179
sgd_018171,Listen To Your Heart,Roxette,spa_07180
sgd_018171,Listen To Your Heart,Roxette,spa_07181
sgd_018243,All I Want Is You,Roxy Music,spa_06434
sgd_018243,All I Want Is You,Roxy Music,spa_06435
sgd_018243,All I Want Is You,Roxy Music,spa_06436
sgd_018245,Avalon,Roxy Music,spa_06375
sgd_018248,Both Ends Burning,Roxy Music,spa_06370
sgd_018248,Both Ends Burning,Roxy Music,spa_06371
sgd_018248,Both Ends Burning,Roxy Music,spa_06372
sgd_018254,Do The Strand,Roxy Music,spa_06412
sgd_018295,The Thrill Of It All,Roxy Music,spa_06384
sgd_018295,The Thrill Of It All,Roxy Music,spa_06385
sgd_018295,The Thrill Of It All,Roxy Music,spa_06386
sgd_018381,Afterimage,Rush,spa_06890
sgd_018393,Cold Fire,Rush,spa_06796
sgd_018394,Countdown,Rush,spa_06881
sgd_018409,Manhattan Project,Rush,spa_06799
sgd_018411,Mission,Rush,spa_06822
sgd_018430,Virtuality,Rush,spa_06900
sgd_018442,Black Magic Woman,Santana,spa_07943
sgd_018442,Black Magic Woman,Santana,spa_07944
sgd_018451,Put Your Lights On,Santana,spa_08037
sgd_018631,Outshined,Soundgarden,spa_06659
sgd_019084,Bloody Well Right,Supertramp,spa_06759
sgd_019103,Take The Long Way Home,Supertramp,spa_06894
sgd_019104,The Logical Song,Supertramp,spa_07163
sgd_019104,The Logical Song,Supertramp,spa_07164
sgd_020221,Blind Eye,Uriah Heep,spa_09611
sgd_020261,The Wizard,Uriah Heep,spa_06795
sgd_020261,The Wizard,Uriah Heep,spa_09533
sgd_020464,So This Is Love?,Van Halen,spa_00238
sgd_020476,Unchained,Van Halen,spa_00234
sgd_020476,Unchained,Van Halen,spa_00448
sgd_020613,Have I Told You Lately,Van Morrison,spa_09890
sgd_020613,Have I Told You Lately,Van Morrison,spa_09891
sgd_020613,Have I Told You Lately,Van Morrison,spa_09892
sgd_020613,Have I Told You Lately,Van Morrison,spa_09893
sgd_020613,Have I Told You Lately,Van Morrison,spa_09894
sgd_020613,Have I Told You Lately,Van Morrison,spa_09895
sgd_021191,Push Th' Little Daisies,Ween,spa_07496
sgd_021406,Slow An' Easy,Whitesnake,spa_07714
sgd_021406,Slow An' Easy,Whitesnake,spa_07715
sgd_022033,Yours Is No Disgrace,Yes,spa_06773
sgd_022431,Get Back,Zebrahead,spa_09929
sgd_022840,Cruel Summer,Ace Of Base,spa_08261
sgd_022840,Cruel Summer,Ace Of Base,spa_08262
sgd_022969,Make You Feel My Love,Adele,spa_07795
sgd_022969,Make You Feel My Love,Adele,spa_07796
sgd_022969,Make You Feel My Love,Adele,spa_07797
sgd_022969,Make You Feel My Love,Adele,spa_07798
sgd_022994,Amazing,Aerosmith,spa_08060
sgd_023015,Come Together,Aerosmith,spa_07827
sgd_023015,Come Together,Aerosmith,spa_07828
sgd_023015,Come Together,Aerosmith,spa_07829
sgd_023015,Come Together,Aerosmith,spa_07830
sgd_023015,Come Together,Aerosmith,spa_07831
sgd_023015,Come Together,Aerosmith,spa_07832
sgd_023015,Come Together,Aerosmith,spa_07833
sgd_023015,Come Together,Aerosmith,spa_07834
sgd_023017,Crazy,Aerosmith,spa_07999
sgd_023028,Dude,Aerosmith,spa_07737
sgd_023028,Dude,Aerosmith,spa_07738
sgd_023044,Hangman Jury,Aerosmith,spa_08056
sgd_023405,Halo Of Flies,Alice Cooper,spa_06833
sgd_023485,Bleed The Freak,Alice In Chains,spa_01310
sgd_023485,Bleed The Freak,Alice In Chains,spa_01311
sgd_023485,Bleed The Freak,Alice In Chains,spa_01312
sgd_023485,Bleed The Freak,Alice In Chains,spa_01313
sgd_023485,Bleed The Freak,Alice In Chains,spa_01314
sgd_023485,Bleed The Freak,Alice In Chains,spa_01315
sgd_023485,Bleed The Freak,Alice In Chains,spa_01316
sgd_023485,Bleed The Freak,Alice In Chains,spa_01317
sgd_023485,Bleed The Freak,Alice In Chains,spa_01318
sgd_023485,Bleed The Freak,Alice In Chains,spa_01319
sgd_023485,Bleed The Freak,Alice In Chains,spa_01320
sgd_023485,Bleed The Freak,Alice In Chains,spa_01321
sgd_023485,Bleed The Freak,Alice In Chains,spa_01322
sgd_023485,Bleed The Freak,Alice In Chains,spa_01323
sgd_023485,Bleed The Freak,Alice In Chains,spa_01324
sgd_023485,Bleed The Freak,Alice In Chains,spa_01325
sgd_023485,Bleed The Freak,Alice In Chains,spa_01326
sgd_023485,Bleed The Freak,Alice In Chains,spa_01327
sgd_023485,Bleed The Freak,Alice In Chains,spa_01328
sgd_023485,Bleed The Freak,Alice In Chains,spa_01329
sgd_023485,Bleed The Freak,Alice In Chains,spa_01330
sgd_023485,Bleed The Freak,Alice In Chains,spa_01331
sgd_023485,Bleed The Freak,Alice In Chains,spa_01332
sgd_023485,Bleed The Freak,Alice In Chains,spa_01333
sgd_023485,Bleed The Freak,Alice In Chains,spa_01334
sgd_023485,Bleed The Freak,Alice In Chains,spa_01335
sgd_023485,Bleed The Freak,Alice In Chains,spa_01336
sgd_023485,Bleed The Freak,Alice In Chains,spa_01337
sgd_023485,Bleed The Freak,Alice In Chains,spa_01338
sgd_023485,Bleed The Freak,Alice In Chains,spa_01339
sgd_023485,Bleed The Freak,Alice In Chains,spa_01340
sgd_023485,Bleed The Freak,Alice In Chains,spa_01341
sgd_023485,Bleed The Freak,Alice In Chains,spa_01342
sgd_023485,Bleed The Freak,Alice In Chains,spa_01343
sgd_023485,Bleed The Freak,Alice In Chains,spa_01344
sgd_023485,Bleed The Freak,Alice In Chains,spa_01345
sgd_023485,Bleed The Freak,Alice In Chains,spa_01768
sgd_023485,Bleed The Freak,Alice In Chains,spa_01769
sgd_023485,Bleed The Freak,Alice In Chains,spa_01770
sgd_023485,Bleed The Freak,Alice In Chains,spa_01771
sgd_023485,Bleed The Freak,Alice In Chains,spa_01772
sgd_023485,Bleed The Freak,Alice In Chains,spa_01773
sgd_023485,Bleed The Freak,Alice In Chains,spa_01774
sgd_023485,Bleed The Freak,Alice In Chains,spa_01775
sgd_023485,Bleed The Freak,Alice In Chains,spa_01776
sgd_023485,Bleed The Freak,Alice In Chains,spa_01777
sgd_023485,Bleed The Freak,Alice In Chains,spa_01778
sgd_023485,Bleed The Freak,Alice In Chains,spa_01779
sgd_023485,Bleed The Freak,Alice In Chains,spa_01780
sgd_023485,Bleed The Freak,Alice In Chains,spa_01781
sgd_023485,Bleed The Freak,Alice In Chains,spa_01782
sgd_023485,Bleed The Freak,Alice In Chains,spa_01783
sgd_023485,Bleed The Freak,Alice In Chains,spa_01784
sgd_023485,Bleed The Freak,Alice In Chains,spa_01785
sgd_023485,Bleed The Freak,Alice In Chains,spa_01786
sgd_023485,Bleed The Freak,Alice In Chains,spa_01787
sgd_023485,Bleed The Freak,Alice In Chains,spa_01788
sgd_023485,Bleed The Freak,Alice In Chains,spa_01789
sgd_023485,Bleed The Freak,Alice In Chains,spa_01790
sgd_023485,Bleed The Freak,Alice In Chains,spa_01791
sgd_023485,Bleed The Freak,Alice In Chains,spa_01792
sgd_023485,Bleed The Freak,Alice In Chains,spa_01793
sgd_023485,Bleed The Freak,Alice In Chains,spa_01794
sgd_023485,Bleed The Freak,Alice In Chains,spa_01795
sgd_023485,Bleed The Freak,Alice In Chains,spa_01796
sgd_023485,Bleed The Freak,Alice In Chains,spa_01797
sgd_023485,Bleed The Freak,Alice In Chains,spa_01798
sgd_023485,Bleed The Freak,Alice In Chains,spa_01799
sgd_023485,Bleed The Freak,Alice In Chains,spa_01800
sgd_023485,Bleed The Freak,Alice In Chains,spa_01801
sgd_023485,Bleed The Freak,Alice In Chains,spa_01802
sgd_023485,Bleed The Freak,Alice In Chains,spa_01803
sgd_023485,Bleed The Freak,Alice In Chains,spa_02022
sgd_023485,Bleed The Freak,Alice In Chains,spa_02023
sgd_023485,Bleed The Freak,Alice In Chains,spa_02024
sgd_023485,Bleed The Freak,Alice In Chains,spa_02025
sgd_023485,Bleed The Freak,Alice In Chains,spa_02026
sgd_023485,Bleed The Freak,Alice In Chains,spa_02027
sgd_023485,Bleed The Freak,Alice In Chains,spa_02028
sgd_023485,Bleed The Freak,Alice In Chains,spa_02029
sgd_023485,Bleed The Freak,Alice In Chains,spa_02030
sgd_023485,Bleed The Freak,Alice In Chains,spa_02031
sgd_023485,Bleed The Freak,Alice In Chains,spa_02032
sgd_023485,Bleed The Freak,Alice In Chains,spa_02033
sgd_023485,Bleed The Freak,Alice In Chains,spa_02034
sgd_023485,Bleed The Freak,Alice In Chains,spa_02035
sgd_023485,Bleed The Freak,Alice In Chains,spa_02036
sgd_023485,Bleed The Freak,Alice In Chains,spa_02037
sgd_023485,Bleed The Freak,Alice In Chains,spa_02038
sgd_023485,Bleed The Freak,Alice In Chains,spa_02039
sgd_023485,Bleed The Freak,Alice In Chains,spa_02040
sgd_023485,Bleed The Freak,Alice In Chains,spa_02041
sgd_023485,Bleed The Freak,Alice In Chains,spa_02042
sgd_023485,Bleed The Freak,Alice In Chains,spa_02043
sgd_023485,Bleed The Freak,Alice In Chains,spa_02044
sgd_023485,Bleed The Freak,Alice In Chains,spa_02045
sgd_023485,Bleed The Freak,Alice In Chains,spa_02046
sgd_023485,Bleed The Freak,Alice In Chains,spa_02047
sgd_023485,Bleed The Freak,Alice In Chains,spa_02048
