id_x,songName,artistName_x,id_y,artistName_y
sgd_024057,I Believe,Andrea Bocelli,mil_2711,Frankie Laine
sgd_024057,I Believe,Andrea Bocelli,mil_2892,Zoegirl
sgd_027414,I Believe,Chicago,mil_2484,Londonbeat
sgd_027414,I Believe,Chicago,mil_2711,Frankie Laine
sgd_027414,I Believe,Chicago,mil_2892,Zoegirl
sgd_029993,I Believe,Dolly Parton,mil_2484,Londonbeat
sgd_029993,I Believe,Dolly Parton,mil_2711,Frankie Laine
sgd_029993,I Believe,Dolly Parton,mil_2892,Zoegirl
sgd_030146,I Believe,Donna Summer,mil_2484,Londonbeat
sgd_030146,I Believe,Donna Summer,mil_2711,Frankie Laine
sgd_030146,I Believe,Donna Summer,mil_2892,Zoegirl
sgd_031851,I Believe,Erik Santos,mil_2484,Londonbeat
sgd_031851,I Believe,Erik Santos,mil_2711,Frankie Laine
sgd_031851,I Believe,Erik Santos,mil_2892,Zoegirl
sgd_033020,I Believe,Frankie Laine,mil_2484,Londonbeat
sgd_033020,I Believe,Frankie Laine,mil_2711,Frankie Laine
sgd_033020,I Believe,Frankie Laine,mil_2892,Zoegirl
sgd_033774,I Believe,George Michael,mil_2484,Londonbeat
sgd_033774,I Believe,George Michael,mil_2711,Frankie Laine
sgd_033774,I Believe,George Michael,mil_2892,Zoegirl
sgd_033878,I Believe,George Strait,mil_2484,Londonbeat
sgd_033878,I Believe,George Strait,mil_2711,Frankie Laine
sgd_033878,I Believe,George Strait,mil_2892,Zoegirl
sgd_033963,I Believe,Gino Vannelli,mil_2484,Londonbeat
sgd_033963,I Believe,Gino Vannelli,mil_2711,Frankie Laine
sgd_033963,I Believe,Gino Vannelli,mil_2892,Zoegirl
sgd_034124,I Believe,Glen Campbell,mil_2484,Londonbeat
sgd_034124,I Believe,Glen Campbell,mil_2711,Frankie Laine
sgd_034124,I Believe,Glen Campbell,mil_2892,Zoegirl
sgd_047904,I Believe,Perry Como,mil_2484,Londonbeat
sgd_047904,I Believe,Perry Como,mil_2711,Frankie Laine
sgd_047904,I Believe,Perry Como,mil_2892,Zoegirl
sgd_048564,I Believe,Planetshakers,mil_2484,Londonbeat
sgd_048564,I Believe,Planetshakers,mil_2711,Frankie Laine
sgd_048564,I Believe,Planetshakers,mil_2892,Zoegirl
sgd_049734,I Believe,R. Kelly,mil_2484,Londonbeat
sgd_049734,I Believe,R. Kelly,mil_2711,Frankie Laine
sgd_049734,I Believe,R. Kelly,mil_2892,Zoegirl
sgd_052803,I Believe,Tears For Fears,mil_2484,Londonbeat
sgd_052803,I Believe,Tears For Fears,mil_2711,Frankie Laine
sgd_052803,I Believe,Tears For Fears,mil_2892,Zoegirl
sgd_053401,I Believe,Tom Jones,mil_2484,Londonbeat
sgd_053401,I Believe,Tom Jones,mil_2711,Frankie Laine
sgd_053401,I Believe,Tom Jones,mil_2892,Zoegirl
sgd_057416,I Believe,Yolanda Adams,mil_2484,Londonbeat
sgd_057416,I Believe,Yolanda Adams,mil_2711,Frankie Laine
sgd_057416,I Believe,Yolanda Adams,mil_2892,Zoegirl
sgd_001770,Imagine,Bon Jovi,mil_0037,Pig Dan
sgd_001770,Imagine,Bon Jovi,mil_1161,Andrelli Blue Feat. Hila
sgd_001770,Imagine,Bon Jovi,mil_2478,Jason Van Wyk Dreamquest
sgd_001770,Imagine,Bon Jovi,mil_2880,A Perfect Circle
sgd_004216,Imagine,Diana Ross,mil_0037,Pig Dan
sgd_004216,Imagine,Diana Ross,mil_1161,Andrelli Blue Feat. Hila
sgd_004216,Imagine,Diana Ross,mil_2478,Jason Van Wyk Dreamquest
sgd_004216,Imagine,Diana Ross,mil_2880,A Perfect Circle
sgd_006886,Imagine,Glee,mil_0037,Pig Dan
sgd_006886,Imagine,Glee,mil_1161,Andrelli Blue Feat. Hila
sgd_006886,Imagine,Glee,mil_2478,Jason Van Wyk Dreamquest
sgd_006886,Imagine,Glee,mil_2880,A Perfect Circle
sgd_007341,Imagine,Guns N' Roses,mil_0037,Pig Dan
sgd_007341,Imagine,Guns N' Roses,mil_1161,Andrelli Blue Feat. Hila
sgd_007341,Imagine,Guns N' Roses,mil_2478,Jason Van Wyk Dreamquest
sgd_007341,Imagine,Guns N' Roses,mil_2880,A Perfect Circle
sgd_019749,Imagine,Train,mil_0037,Pig Dan
sgd_019749,Imagine,Train,mil_1161,Andrelli Blue Feat. Hila
sgd_019749,Imagine,Train,mil_2478,Jason Van Wyk Dreamquest
sgd_019749,Imagine,Train,mil_2880,A Perfect Circle
sgd_024407,Imagine,Avril Lavigne,mil_0037,Pig Dan
sgd_024407,Imagine,Avril Lavigne,mil_1161,Andrelli Blue Feat. Hila
sgd_024407,Imagine,Avril Lavigne,mil_2478,Jason Van Wyk Dreamquest
sgd_024407,Imagine,Avril Lavigne,mil_2880,A Perfect Circle
sgd_024784,Imagine,The Beatles,mil_0037,Pig Dan
sgd_024784,Imagine,The Beatles,mil_1161,Andrelli Blue Feat. Hila
sgd_024784,Imagine,The Beatles,mil_2478,Jason Van Wyk Dreamquest
sgd_024784,Imagine,The Beatles,mil_2880,A Perfect Circle
sgd_042532,Imagine,Madonna,mil_0037,Pig Dan
sgd_042532,Imagine,Madonna,mil_1161,Andrelli Blue Feat. Hila
sgd_042532,Imagine,Madonna,mil_2478,Jason Van Wyk Dreamquest
sgd_042532,Imagine,Madonna,mil_2880,A Perfect Circle
sgd_047055,Imagine,Our Lady Peace,mil_0037,Pig Dan
sgd_047055,Imagine,Our Lady Peace,mil_1161,Andrelli Blue Feat. Hila
sgd_047055,Imagine,Our Lady Peace,mil_2478,Jason Van Wyk Dreamquest
sgd_047055,Imagine,Our Lady Peace,mil_2880,A Perfect Circle
sgd_001790,Maybe Tomorrow,Bon Jovi,mil_0597,Jackson 5
sgd_001790,Maybe Tomorrow,Bon Jovi,mil_1796,Deviates
sgd_013047,Maybe Tomorrow,Michael Jackson,mil_0597,Jackson 5
sgd_013047,Maybe Tomorrow,Michael Jackson,mil_1796,Deviates
sgd_021302,Maybe Tomorrow,Westlife,mil_0597,Jackson 5
sgd_021302,Maybe Tomorrow,Westlife,mil_1796,Deviates
sgd_021337,Maybe Tomorrow,Wet Wet Wet,mil_0597,Jackson 5
sgd_021337,Maybe Tomorrow,Wet Wet Wet,mil_1796,Deviates
sgd_037707,Maybe Tomorrow,Jim Croce,mil_0597,Jackson 5
sgd_037707,Maybe Tomorrow,Jim Croce,mil_1796,Deviates
sgd_054187,Maybe Tomorrow,UB40,mil_0597,Jackson 5
sgd_054187,Maybe Tomorrow,UB40,mil_1796,Deviates
sgd_001791,Misunderstood,Bon Jovi,mil_2719,Razed In Black
sgd_008294,Misunderstood,Incognito,mil_2719,Razed In Black
sgd_017749,Misunderstood,Robbie Williams,mil_2719,Razed In Black
sgd_030551,Misunderstood,Dream Theater,mil_2719,Razed In Black
sgd_001820,Ma Baker,Boney M.,mil_1677,Milli Vanilli
sgd_001837,All At Once,Bonnie Raitt,mil_4121,Whitney Houston
sgd_056247,All At Once,Whitney Houston,mil_4121,Whitney Houston
sgd_001851,Have A Heart,Bonnie Raitt,mil_4789,Bonnie Raitt
sgd_002314,Have A Heart,Celine Dion,mil_4789,Bonnie Raitt
sgd_001878,Thank You,Bonnie Raitt,mil_2895,Kc The Sunshine Band
sgd_002932,Thank You,Christina Aguilera,mil_2895,Kc The Sunshine Band
sgd_016479,Thank You,Puff Daddy,mil_2895,Kc The Sunshine Band
sgd_038228,Thank You,John Mellencamp,mil_2895,Kc The Sunshine Band
sgd_039613,Thank You,Keith Urban,mil_2895,Kc The Sunshine Band
sgd_043328,Thank You,Matt Redman,mil_2895,Kc The Sunshine Band
sgd_056024,Thank You,Westlife,mil_2895,Kc The Sunshine Band
sgd_001892,You,Bonnie Raitt,mil_0229,Bebe And Cece Winans
sgd_001892,You,Bonnie Raitt,mil_3145,Randy Meisner
sgd_005584,You,Evanescence,mil_0229,Bebe And Cece Winans
sgd_005584,You,Evanescence,mil_3145,Randy Meisner
sgd_006651,You,George Harrison,mil_0229,Bebe And Cece Winans
sgd_006651,You,George Harrison,mil_3145,Randy Meisner
sgd_009248,You,Jennifer Lopez,mil_0229,Bebe And Cece Winans
sgd_009248,You,Jennifer Lopez,mil_3145,Randy Meisner
sgd_011260,You,Lea Salonga,mil_0229,Bebe And Cece Winans
sgd_011260,You,Lea Salonga,mil_3145,Randy Meisner
sgd_013509,You,Natalie Cole,mil_0229,Bebe And Cece Winans
sgd_013509,You,Natalie Cole,mil_3145,Randy Meisner
sgd_016491,You,Q-Tip,mil_0229,Bebe And Cece Winans
sgd_016491,You,Q-Tip,mil_3145,Randy Meisner
sgd_021670,You,Wishbone Ash,mil_0229,Bebe And Cece Winans
sgd_021670,You,Wishbone Ash,mil_3145,Randy Meisner
sgd_022347,You,Z-Ro,mil_0229,Bebe And Cece Winans
sgd_022347,You,Z-Ro,mil_3145,Randy Meisner
sgd_026371,You,Bosson,mil_0229,Bebe And Cece Winans
sgd_026371,You,Bosson,mil_3145,Randy Meisner
sgd_026942,You,Carpenters,mil_0229,Bebe And Cece Winans
sgd_026942,You,Carpenters,mil_3145,Randy Meisner
sgd_029035,You,David Guetta,mil_0229,Bebe And Cece Winans
sgd_029035,You,David Guetta,mil_3145,Randy Meisner
sgd_030780,You,Ed Sheeran,mil_0229,Bebe And Cece Winans
sgd_030780,You,Ed Sheeran,mil_3145,Randy Meisner
sgd_044529,You,Moody Blues,mil_0229,Bebe And Cece Winans
sgd_044529,You,Moody Blues,mil_3145,Randy Meisner
sgd_046568,You,Ofra Haza,mil_0229,Bebe And Cece Winans
sgd_046568,You,Ofra Haza,mil_3145,Randy Meisner
sgd_049574,You,Queensryche,mil_0229,Bebe And Cece Winans
sgd_049574,You,Queensryche,mil_3145,Randy Meisner
sgd_050211,You,Rascal Flatts,mil_0229,Bebe And Cece Winans
sgd_050211,You,Rascal Flatts,mil_3145,Randy Meisner
sgd_001896,Beautiful,Bosson,mil_0642,Carole King
sgd_002874,Beautiful,Christina Aguilera,mil_0642,Carole King
sgd_005222,Beautiful,Enrique Iglesias,mil_0642,Carole King
sgd_005877,Beautiful,Faith Hill,mil_0642,Carole King
sgd_006842,Beautiful,Glee,mil_0642,Carole King
sgd_007062,Beautiful,GMB,mil_0642,Carole King
sgd_007074,Beautiful,Gordon Lightfoot,mil_0642,Carole King
sgd_010091,Beautiful,Kari Jobe,mil_0642,Carole King
sgd_012344,Beautiful,Mariah Carey,mil_0642,Carole King
sgd_018599,Beautiful,Snoop Dogg,mil_0642,Carole King
sgd_023004,Beautiful,Aerosmith,mil_0642,Carole King
sgd_023942,Beautiful,Amy Grant,mil_0642,Carole King
sgd_024571,Beautiful,Barbra Streisand,mil_0642,Carole King
sgd_038568,Beautiful,Joni Mitchell,mil_0642,Carole King
sgd_040964,Beautiful,Kylie Minogue,mil_0642,Carole King
sgd_042856,Beautiful,Marillion,mil_0642,Carole King
sgd_043184,Beautiful,Mary Black,mil_0642,Carole King
sgd_043995,Beautiful,Miley Cyrus,mil_0642,Carole King
sgd_047669,Beautiful,Paul Simon,mil_0642,Carole King
sgd_049022,Beautiful,Prince,mil_0642,Carole King
sgd_050763,Beautiful,Richard Marx,mil_0642,Carole King
sgd_001912,Something To Believe In,Bosson,mil_4277,Clannad
sgd_016957,Something To Believe In,Ramones,mil_4277,Clannad
sgd_035337,Something To Believe In,Hank Williams Jr.,mil_4277,Clannad
sgd_036390,Something To Believe In,Ian Hunter,mil_4277,Clannad
sgd_046534,Something To Believe In,Offspring,mil_4277,Clannad
sgd_048883,Something To Believe In,Poison,mil_4277,Clannad
sgd_052238,Something To Believe In,Steve Miller Band,mil_4277,Clannad
sgd_001914,What A Day,Bosson,mil_0231,Barbara Mcnair
sgd_032425,What A Day,Faith No More,mil_0231,Barbara Mcnair
sgd_001928,Fly Away,Bread,mil_0595,Grover Washington Jr.
sgd_011359,Fly Away,Lenny Kravitz,mil_0595,Grover Washington Jr.
sgd_011934,Fly Away,Loretta Lynn,mil_0595,Grover Washington Jr.
sgd_031725,Fly Away,Erasure,mil_0595,Grover Washington Jr.
sgd_036800,Fly Away,Indigo Girls,mil_0595,Grover Washington Jr.
sgd_036956,Fly Away,Insane Clown Posse,mil_0595,Grover Washington Jr.
sgd_037991,Fly Away,John Denver,mil_0595,Grover Washington Jr.
sgd_042654,Fly Away,Mariah Carey,mil_0595,Grover Washington Jr.
sgd_001968,Hold On Tight,Britney Spears,mil_1270,Samantha Fox
sgd_001994,Ooh La La,Britney Spears,mil_1755,Normie Rowe
sgd_005855,Ooh La La,Faces,mil_1755,Normie Rowe
sgd_017924,Ooh La La,Rod Stewart,mil_1755,Normie Rowe
sgd_002006,All Night Long,Bruce Springsteen,mil_1936,Rainbow
sgd_016867,All Night Long,Rainbow,mil_1936,Rainbow
sgd_016975,All Night Long,Randy Travis,mil_1936,Rainbow
sgd_022326,All Night Long,Z-Ro,mil_1936,Rainbow
sgd_029407,All Night Long,Demi Lovato,mil_1936,Rainbow
sgd_030714,All Night Long,Eagles,mil_1936,Rainbow
sgd_041806,All Night Long,Lionel Richie,mil_1936,Rainbow
sgd_051393,All Night Long,Scorpions,mil_1936,Rainbow
sgd_002011,Born To Run,Bruce Springsteen,mil_0640,Bruce Springsteen
sgd_002011,Born To Run,Bruce Springsteen,mil_4209,Suzi Quatro
sgd_005095,Born To Run,Emmylou Harris,mil_0640,Bruce Springsteen
sgd_005095,Born To Run,Emmylou Harris,mil_4209,Suzi Quatro
sgd_013817,Born To Run,Neil Young,mil_0640,Bruce Springsteen
sgd_013817,Born To Run,Neil Young,mil_4209,Suzi Quatro
sgd_032992,Born To Run,Frankie Goes To Hollywood,mil_0640,Bruce Springsteen
sgd_032992,Born To Run,Frankie Goes To Hollywood,mil_4209,Suzi Quatro
sgd_042403,Born To Run,Lynyrd Skynyrd,mil_0640,Bruce Springsteen
sgd_042403,Born To Run,Lynyrd Skynyrd,mil_4209,Suzi Quatro
sgd_042863,Born To Run,Marillion,mil_0640,Bruce Springsteen
sgd_042863,Born To Run,Marillion,mil_4209,Suzi Quatro
sgd_002013,Cadillac Ranch,Bruce Springsteen,mil_1484,Bruce Springsteen
sgd_046078,Cadillac Ranch,Nitty Gritty Dirt Band,mil_1484,Bruce Springsteen
sgd_002015,Cautious Man,Bruce Springsteen,mil_4150,Bruce Springsteen
sgd_002020,Cover Me,Bruce Springsteen,mil_0725,Percy Sledge
sgd_002020,Cover Me,Bruce Springsteen,mil_1186,Björk
sgd_043870,Cover Me,Michael W. Smith,mil_0725,Percy Sledge
sgd_043870,Cover Me,Michael W. Smith,mil_1186,Björk
sgd_002029,Factory,Bruce Springsteen,mil_4528,Bruce Springsteen
sgd_002032,Fire,Bruce Springsteen,mil_3140,U2
sgd_002750,Fire,Chris Brown,mil_3140,U2
sgd_008500,Fire,Ingrid Michaelson,mil_3140,U2
sgd_009270,Fire,Jimi Hendrix,mil_3140,U2
sgd_016032,Fire,Phish,mil_3140,U2
sgd_021472,Fire,Who,mil_3140,U2
sgd_023390,Fire,Alice Cooper,mil_3140,U2
sgd_034056,Fire,Glee,mil_3140,U2
sgd_046334,Fire,O.A.R.,mil_3140,U2
sgd_047243,Fire,Ozzy Osbourne,mil_3140,U2
sgd_050541,Fire,Red Hot Chili Peppers,mil_3140,U2
sgd_054126,Fire,U2,mil_3140,U2
sgd_057306,Fire,Yngwie Malmsteen,mil_3140,U2
sgd_002048,Into The Fire,Bruce Springsteen,mil_3850,Bruce Springsteen
sgd_003979,Into The Fire,Deep Purple,mil_3850,Bruce Springsteen
sgd_012498,Into The Fire,Marilyn Manson,mil_3850,Bruce Springsteen
sgd_054971,Into The Fire,Venom,mil_3850,Bruce Springsteen
sgd_002051,Johnny 99,Bruce Springsteen,mil_4022,Bruce Springsteen
sgd_002137,Strangers In The Night,Cake,mil_1049,Barbara Mcnair
sgd_025195,Strangers In The Night,Bette Midler,mil_1049,Barbara Mcnair
sgd_031587,Strangers In The Night,Engelbert Humperdinck,mil_1049,Barbara Mcnair
sgd_043277,Strangers In The Night,Matt Monro,mil_1049,Barbara Mcnair
sgd_002141,Walk On By,Cake,mil_0211,Isaac Hayes
sgd_028598,Walk On By,Cyndi Lauper,mil_0211,Isaac Hayes
sgd_034243,Walk On By,Gloria Gaynor,mil_0211,Isaac Hayes
sgd_039744,Walk On By,Kelly Clarkson,mil_0211,Isaac Hayes
sgd_002161,Danny Boy,Carly Simon,mil_4535,The Bachelors
sgd_003423,Danny Boy,Conway Twitty,mil_4535,The Bachelors
sgd_007548,Danny Boy,Harry Belafonte,mil_4535,The Bachelors
sgd_018346,Danny Boy,Roy Orbison,mil_4535,The Bachelors
sgd_021559,Danny Boy,Willie Nelson,mil_4535,The Bachelors
sgd_024093,Danny Boy,Andy Williams,mil_4535,The Bachelors
sgd_027290,Danny Boy,Cher,mil_4535,The Bachelors
sgd_031314,Danny Boy,Elvis Presley,mil_4535,The Bachelors
sgd_038127,Danny Boy,John McDermott,mil_4535,The Bachelors
sgd_038472,Danny Boy,Johnny Cash,mil_4535,The Bachelors
sgd_039780,Danny Boy,Kelly Family,mil_4535,The Bachelors
sgd_042754,Danny Boy,Marianne Faithfull,mil_4535,The Bachelors
sgd_002170,Heaven,Carly Simon,mil_0355,Bebe And Cece Winans
sgd_002170,Heaven,Carly Simon,mil_0530,Londonbeat
sgd_002170,Heaven,Carly Simon,mil_3928,The Rolling Stones
sgd_004103,Heaven,Depeche Mode,mil_0355,Bebe And Cece Winans
sgd_004103,Heaven,Depeche Mode,mil_0530,Londonbeat
sgd_004103,Heaven,Depeche Mode,mil_3928,The Rolling Stones
sgd_004649,Heaven,Ed Sheeran,mil_0355,Bebe And Cece Winans
sgd_004649,Heaven,Ed Sheeran,mil_0530,Londonbeat
sgd_004649,Heaven,Ed Sheeran,mil_3928,The Rolling Stones
sgd_007634,Heaven,Heart,mil_0355,Bebe And Cece Winans
sgd_007634,Heaven,Heart,mil_0530,Londonbeat
sgd_007634,Heaven,Heart,mil_3928,The Rolling Stones
sgd_007850,Heaven,Hillsong United,mil_0355,Bebe And Cece Winans
sgd_007850,Heaven,Hillsong United,mil_0530,Londonbeat
sgd_007850,Heaven,Hillsong United,mil_3928,The Rolling Stones
sgd_009427,Heaven,John Legend,mil_0355,Bebe And Cece Winans
sgd_009427,Heaven,John Legend,mil_0530,Londonbeat
sgd_009427,Heaven,John Legend,mil_3928,The Rolling Stones
sgd_018031,Heaven,Rolling Stones,mil_0355,Bebe And Cece Winans
sgd_018031,Heaven,Rolling Stones,mil_0530,Londonbeat
sgd_018031,Heaven,Rolling Stones,mil_3928,The Rolling Stones
sgd_027596,Heaven,Chris Rea,mil_0355,Bebe And Cece Winans
sgd_027596,Heaven,Chris Rea,mil_0530,Londonbeat
sgd_027596,Heaven,Chris Rea,mil_3928,The Rolling Stones
sgd_032001,Heaven,Eurythmics,mil_0355,Bebe And Cece Winans
sgd_032001,Heaven,Eurythmics,mil_0530,Londonbeat
sgd_032001,Heaven,Eurythmics,mil_3928,The Rolling Stones
sgd_032311,Heaven,Face To Face,mil_0355,Bebe And Cece Winans
sgd_032311,Heaven,Face To Face,mil_0530,Londonbeat
sgd_032311,Heaven,Face To Face,mil_3928,The Rolling Stones
sgd_041816,Heaven,Lionel Richie,mil_0355,Bebe And Cece Winans
sgd_041816,Heaven,Lionel Richie,mil_0530,Londonbeat
sgd_041816,Heaven,Lionel Richie,mil_3928,The Rolling Stones
sgd_046340,Heaven,O.A.R.,mil_0355,Bebe And Cece Winans
sgd_046340,Heaven,O.A.R.,mil_0530,Londonbeat
sgd_046340,Heaven,O.A.R.,mil_3928,The Rolling Stones
sgd_050598,Heaven,Regine Velasquez,mil_0355,Bebe And Cece Winans
sgd_050598,Heaven,Regine Velasquez,mil_0530,Londonbeat
sgd_050598,Heaven,Regine Velasquez,mil_3928,The Rolling Stones
sgd_051955,Heaven,Squeeze,mil_0355,Bebe And Cece Winans
sgd_051955,Heaven,Squeeze,mil_0530,Londonbeat
sgd_051955,Heaven,Squeeze,mil_3928,The Rolling Stones
sgd_052687,Heaven,Talking Heads,mil_0355,Bebe And Cece Winans
sgd_052687,Heaven,Talking Heads,mil_0530,Londonbeat
sgd_052687,Heaven,Talking Heads,mil_3928,The Rolling Stones
sgd_054353,Heaven,Uncle Kracker,mil_0355,Bebe And Cece Winans
sgd_054353,Heaven,Uncle Kracker,mil_0530,Londonbeat
sgd_054353,Heaven,Uncle Kracker,mil_3928,The Rolling Stones
sgd_002225,Goodbye To Love,Carpenters,mil_0792,Stan Whitmire
sgd_002225,Goodbye To Love,Carpenters,mil_4183,Midge Ure
sgd_017512,Goodbye To Love,Reo Speedwagon,mil_0792,Stan Whitmire
sgd_017512,Goodbye To Love,Reo Speedwagon,mil_4183,Midge Ure
sgd_002257,Granny,Cat Stevens,mil_2833,Oscar Brown Jr.
sgd_002259,Home,Cat Stevens,mil_1951,Joe Diffie
sgd_002259,Home,Cat Stevens,mil_2811,Hanna Marsh
sgd_004105,Home,Depeche Mode,mil_1951,Joe Diffie
sgd_004105,Home,Depeche Mode,mil_2811,Hanna Marsh
sgd_004564,Home,Dream Theater,mil_1951,Joe Diffie
sgd_004564,Home,Dream Theater,mil_2811,Hanna Marsh
sgd_006285,Home,Foo Fighters,mil_1951,Joe Diffie
sgd_006285,Home,Foo Fighters,mil_2811,Hanna Marsh
sgd_008205,Home,Iggy Pop,mil_1951,Joe Diffie
sgd_008205,Home,Iggy Pop,mil_2811,Hanna Marsh
sgd_011024,Home,Kyla,mil_1951,Joe Diffie
sgd_011024,Home,Kyla,mil_2811,Hanna Marsh
sgd_011958,Home,Loretta Lynn,mil_1951,Joe Diffie
sgd_011958,Home,Loretta Lynn,mil_2811,Hanna Marsh
sgd_015146,Home,Our Lady Peace,mil_1951,Joe Diffie
sgd_015146,Home,Our Lady Peace,mil_2811,Hanna Marsh
sgd_019321,Home,Tim McGraw,mil_1951,Joe Diffie
sgd_019321,Home,Tim McGraw,mil_2811,Hanna Marsh
sgd_021292,Home,Westlife,mil_1951,Joe Diffie
sgd_021292,Home,Westlife,mil_2811,Hanna Marsh
sgd_022473,Home,Zero 7,mil_1951,Joe Diffie
sgd_022473,Home,Zero 7,mil_2811,Hanna Marsh
sgd_023136,Home,Aiza Seguerra,mil_1951,Joe Diffie
sgd_023136,Home,Aiza Seguerra,mil_2811,Hanna Marsh
sgd_024950,Home,Beauty And The Beast,mil_1951,Joe Diffie
sgd_024950,Home,Beauty And The Beast,mil_2811,Hanna Marsh
sgd_026276,Home,Bonnie Raitt,mil_1951,Joe Diffie
sgd_026276,Home,Bonnie Raitt,mil_2811,Hanna Marsh
sgd_029770,Home,Diana Ross,mil_1951,Joe Diffie
sgd_029770,Home,Diana Ross,mil_2811,Hanna Marsh
sgd_031089,Home,Ellie Goulding,mil_1951,Joe Diffie
sgd_031089,Home,Ellie Goulding,mil_2811,Hanna Marsh
sgd_031731,Home,Erasure,mil_1951,Joe Diffie
sgd_031731,Home,Erasure,mil_2811,Hanna Marsh
sgd_034078,Home,Glee,mil_1951,Joe Diffie
sgd_034078,Home,Glee,mil_2811,Hanna Marsh
sgd_035859,Home,Hillsong,mil_1951,Joe Diffie
sgd_035859,Home,Hillsong,mil_2811,Hanna Marsh
sgd_035961,Home,Hillsong United,mil_1951,Joe Diffie
sgd_035961,Home,Hillsong United,mil_2811,Hanna Marsh
sgd_043204,Home,Mary Black,mil_1951,Joe Diffie
sgd_043204,Home,Mary Black,mil_2811,Hanna Marsh
sgd_043667,Home,Michael Buble,mil_1951,Joe Diffie
sgd_043667,Home,Michael Buble,mil_2811,Hanna Marsh
sgd_044926,Home,Natalie Grant,mil_1951,Joe Diffie
sgd_044926,Home,Natalie Grant,mil_2811,Hanna Marsh
sgd_045159,Home,Ne-Yo,mil_1951,Joe Diffie
sgd_045159,Home,Ne-Yo,mil_2811,Hanna Marsh
sgd_045959,Home,Nine Inch Nails,mil_1951,Joe Diffie
sgd_045959,Home,Nine Inch Nails,mil_2811,Hanna Marsh
sgd_046882,Home,One Direction,mil_1951,Joe Diffie
sgd_046882,Home,One Direction,mil_2811,Hanna Marsh
sgd_047623,Home,Paul McCartney,mil_1951,Joe Diffie
sgd_047623,Home,Paul McCartney,mil_2811,Hanna Marsh
sgd_002298,Ave Maria,Celine Dion,mil_2158,Soweto Gospel Choir
sgd_002943,Ave Maria,Christina Perri,mil_2158,Soweto Gospel Choir
sgd_012882,Ave Maria,Michael Bolton,mil_2158,Soweto Gospel Choir
sgd_024051,Ave Maria,Andrea Bocelli,mil_2158,Soweto Gospel Choir
sgd_027775,Ave Maria,Christmas Songs,mil_2158,Soweto Gospel Choir
sgd_029709,Ave Maria,Diana Ross,mil_2158,Soweto Gospel Choir
sgd_032850,Ave Maria,Frank Sinatra,mil_2158,Soweto Gospel Choir
sgd_038680,Ave Maria,Josh Groban,mil_2158,Soweto Gospel Choir
sgd_046127,Ave Maria,Noa,mil_2158,Soweto Gospel Choir
sgd_046682,Ave Maria,Olivia Newton-John,mil_2158,Soweto Gospel Choir
sgd_047858,Ave Maria,Perry Como,mil_2158,Soweto Gospel Choir
sgd_052271,Ave Maria,Stevie Wonder,mil_2158,Soweto Gospel Choir
sgd_002327,I Surrender,Celine Dion,mil_1448,The Adverts
sgd_025042,I Surrender,Bee Gees,mil_1448,The Adverts
sgd_035860,I Surrender,Hillsong,mil_1448,The Adverts
sgd_035972,I Surrender,Hillsong United,mil_1448,The Adverts
sgd_048565,I Surrender,Planetshakers,mil_1448,The Adverts
sgd_049913,I Surrender,Rainbow,mil_1448,The Adverts
sgd_002380,Half Moon,Chaka Khan,mil_1606,Janis Joplin
sgd_037494,Half Moon,Janis Joplin,mil_1606,Janis Joplin
sgd_002406,My Destiny,Chaka Khan,mil_3991,Lionel Richie
sgd_002917,My Destiny,Christina Aguilera,mil_3991,Lionel Richie
sgd_033386,My Destiny,Gary Valenciano,mil_3991,Lionel Richie
sgd_041828,My Destiny,Lionel Richie,mil_3991,Lionel Richie
sgd_002433,Sweet Thing,Chaka Khan,mil_3508,Diana Ross The Supremes
sgd_021126,Sweet Thing,Waterboys,mil_3508,Diana Ross The Supremes
sgd_021893,Sweet Thing,Yazoo,mil_3508,Diana Ross The Supremes
sgd_039611,Sweet Thing,Keith Urban,mil_3508,Diana Ross The Supremes
sgd_055186,Sweet Thing,Vince Gill,mil_3508,Diana Ross The Supremes
sgd_002446,Them There Eyes,Chaka Khan,mil_1307,Vikki Carr
sgd_002449,To Sir With Love,Chaka Khan,mil_3352,Midge Ure
sgd_002458,Dancing The Night Away,Cheap Trick,mil_0736,Tanya Tucker
sgd_041467,Dancing The Night Away,Leo Sayer,mil_0736,Tanya Tucker
sgd_002461,Everything Works If You Let It,Cheap Trick,mil_3371,Enuff Z'Nuff
sgd_002535,Dark Lady,Cher,mil_0666,Cher
sgd_051417,Dark Lady,Scorpions,mil_0666,Cher
sgd_002546,Elusive Butterfly,Cher,mil_2107,Cher
sgd_004303,Elusive Butterfly,Dolly Parton,mil_2107,Cher
sgd_006911,Elusive Butterfly,Glen Campbell,mil_2107,Cher
sgd_002565,I Saw A Man And He Danced With His Wife,Cher,mil_1846,Cher
sgd_002742,Dangerous,Chris Brown,mil_3389,Ll Cool J
sgd_003825,Dangerous,David Guetta,mil_3389,Ll Cool J
sgd_004445,Dangerous,Doobie Brothers,mil_3389,Ll Cool J
sgd_018126,Dangerous,Roxette,mil_3389,Ll Cool J
sgd_021468,Dangerous,Who,mil_3389,Ll Cool J
sgd_021679,Dangerous,Within Temptation,mil_3389,Ll Cool J
sgd_024320,Dangerous,Arrogant Worms,mil_3389,Ll Cool J
sgd_029509,Dangerous,Depeche Mode,mil_3389,Ll Cool J
